ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""1531.6877""","=""3.1e+08""","=""1.1e-01""",D+,"=""16.749894""","=""24.844508""","=""3d5.(4F).4p""","=""5G*""","=""3""","=""3d5.(4F).4d""","=""5G""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1531.8238""","=""6.4e+01""","=""""",D+,"=""3.117226""","=""11.211120""","=""3d6""","=""3G""","=""3""","=""3d5.(4F).4s""","=""3F""","=""2""",7,5,E2,"=""u45""","=""""",
"=""1531.8613""","=""1.8e+08""","=""6.4e-02""",D+,"=""15.228939""","=""23.322635""","=""3d5.(4D).4p""","=""5D*""","=""3""","=""3d5.(4D).5s""","=""5D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1531.869""","=""1.9e+09""","=""3.9e-01""",C+,"=""10.166967""","=""18.26062""","=""3d5.(6S).4p""","=""7P*""","=""2""","=""3d5.(6S).4d""","=""7D""","=""1""",5,3,,"=""u44""","=""L1171""",
"=""1533.146""","=""4.1e+01""","=""""",D+,"=""3.044858""","=""11.131770""","=""3d6""","=""3G""","=""5""","=""3d5.(a 2G).4s""","=""3G""","=""4""",11,9,E2,"=""u45""","=""""",
"=""1533.4554""","=""1.59e+09""","=""6.85e-01""",B,"=""15.032080""","=""23.117362""","=""3d5.(4D).4p""","=""5F*""","=""4""","=""3d5.(4D).4d""","=""5G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1535.0339""","=""1.8e+07""","=""3.8e-03""",D,"=""10.217680""","=""18.294648""","=""3d5.(a 2D).4s""","=""3D""","=""2""","=""3d5.(b 2F).4p""","=""3D*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""1535.428""","=""1.75e+09""","=""7.30e-01""",B,"=""15.060244""","=""23.135140""","=""3d5.(4D).4p""","=""5F*""","=""5""","=""3d5.(4D).4d""","=""5G""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1536.431""","=""5.6e+08""","=""2.0e-01""",C+,"=""16.767603""","=""24.837225""","=""3d5.(4F).4p""","=""5G*""","=""4""","=""3d5.(4F).4d""","=""5G""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1536.5978""","=""3.4e+08""","=""1.2e-01""",C,"=""16.777125""","=""24.845873""","=""3d5.(a 2F).4p""","=""3G*""","=""5""","=""3d5.(4F).4d""","=""5G""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""1536.6594""","=""6.5e+08""","=""1.96e-01""",C+,"=""14.674175""","=""22.742599""","=""3d5.(4G).4p""","=""3H*""","=""6""","=""3d5.(4G).5s""","=""3G""","=""5""",13,11,,"=""u44""","=""L1171""",
"=""1536.8242""","=""6.0e+08""","=""2.1e-01""",C+,"=""15.243146""","=""23.310704""","=""3d5.(4D).4p""","=""5D*""","=""4""","=""3d5.(4D).5s""","=""5D""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1537.2830""","=""8.e+06""","=""2.9e-03""",D,"=""11.594098""","=""19.659249""","=""3d5.(a 2G).4s""","=""1G""","=""4""","=""3d5.(b 2D).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""1537.4910""","=""7.e+06""","=""2.4e-03""",D,"=""8.764989""","=""16.829048""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(4F).4p""","=""5G*""","=""5""",11,11,,"=""T6105""","=""L11223""",
"=""1538.5098""","=""2.7e+05""","=""8.e-05""",D,"=""9.899523""","=""17.958243""","=""3d5.(2I).4s""","=""3I""","=""6""","=""3d5.(2H).4p""","=""1H*""","=""5""",13,11,,"=""T6105""","=""L11223""",
"=""1538.636""","=""1.15e+09""","=""5.26e-01""",B,"=""10.208168""","=""18.26623""","=""3d5.(6S).4p""","=""7P*""","=""3""","=""3d5.(6S).4d""","=""7D""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1539.131""","=""1.15e+09""","=""4.1e-01""",C+,"=""10.208168""","=""18.26364""","=""3d5.(6S).4p""","=""7P*""","=""3""","=""3d5.(6S).4d""","=""7D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1539.2437""","=""1.8e+01""","=""""",D+,"=""3.092305""","=""11.147182""","=""3d6""","=""3G""","=""4""","=""3d5.(a 2G).4s""","=""3G""","=""5""",9,11,E2,"=""u45""","=""""",
"=""1539.481""","=""6.1e+08""","=""1.6e-01""",C,"=""10.208168""","=""18.26180""","=""3d5.(6S).4p""","=""7P*""","=""3""","=""3d5.(6S).4d""","=""7D""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""1540.167""","=""1.71e+09""","=""7.81e-01""",B,"=""14.251839""","=""22.301890""","=""3d5.(4G).4p""","=""5H*""","=""3""","=""3d5.(4G).4d""","=""5I""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1540.439""","=""6.89e+08""","=""2.45e-01""",B,"=""16.829570""","=""24.878197""","=""3d5.(4F).4p""","=""5G*""","=""6""","=""3d5.(4F).4d""","=""5G""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""1540.8325""","=""6.4e+08""","=""1.9e-01""",C+,"=""14.699234""","=""22.745806""","=""3d5.(4G).4p""","=""3H*""","=""5""","=""3d5.(4G).5s""","=""3G""","=""4""",11,9,,"=""u44""","=""L1171""",
"=""1541.8298""","=""1.47e+09""","=""6.42e-01""",B,"=""14.570870""","=""22.612237""","=""3d5.(4P).4p""","=""5D*""","=""4""","=""3d5.(4P).4d""","=""5F""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1542.1537""","=""1.6e+07""","=""3.3e-03""",D,"=""11.581745""","=""19.621423""","=""3d5.(b 2F).4s""","=""3F""","=""2""","=""3d5.(b 2D).4p""","=""3D*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""1542.1946""","=""3.3e+01""","=""""",D+,"=""3.092305""","=""11.131770""","=""3d6""","=""3G""","=""4""","=""3d5.(a 2G).4s""","=""3G""","=""4""",9,9,E2,"=""u45""","=""""",
"=""1542.6083""","=""1.4e+07""","=""5.e-03""",D,"=""8.769293""","=""16.806602""","=""3d5.(4G).4s""","=""3G""","=""4""","=""3d5.(a 2F).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""1542.6124""","=""1.8e+08""","=""6.5e-02""",D+,"=""15.479937""","=""23.517225""","=""3d5.(4D).4p""","=""3D*""","=""3""","=""3d5.(4D).5s""","=""3D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1542.9525""","=""2.3e+08""","=""5.8e-02""",D+,"=""14.251839""","=""22.287355""","=""3d5.(4G).4p""","=""5H*""","=""3""","=""3d5.(4G).4d""","=""5G""","=""2""",7,5,,"=""u44""","=""L1171""",
"=""1543.6313""","=""1.50e+09""","=""6.53e-01""",B,"=""14.271991""","=""22.303974""","=""3d5.(4G).4p""","=""5H*""","=""4""","=""3d5.(4G).4d""","=""5I""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1544.067""","=""6.2e+08""","=""3.1e-01""",C,"=""16.730201""","=""24.759918""","=""3d5.(4F).4p""","=""5G*""","=""2""","=""3d5.(4F).4d""","=""5H""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""1544.2348""","=""8.e+07""","=""3.7e-02""",D+,"=""14.514684""","=""22.543527""","=""3d5.(4P).4p""","=""5D*""","=""3""","=""3d5.(4G).5s""","=""5G""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1544.2437""","=""3.6e+01""","=""""",D+,"=""3.092305""","=""11.121102""","=""3d6""","=""3G""","=""4""","=""3d5.(a 2G).4s""","=""3G""","=""3""",9,7,E2,"=""u45""","=""""",
"=""1544.274""","=""7.6e+01""","=""""",C,"=""2.405841""","=""10.434482""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2F).4s""","=""3F""","=""4""",5,9,E2,"=""u45""","=""""",
"=""1545.4033""","=""7.5e+08""","=""3.5e-01""",C+,"=""16.749894""","=""24.772668""","=""3d5.(4F).4p""","=""5G*""","=""3""","=""3d5.(4F).4d""","=""5H""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1546.5500""","=""3.3e+08""","=""1.17e-01""",C,"=""16.829048""","=""24.845873""","=""3d5.(4F).4p""","=""5G*""","=""5""","=""3d5.(4F).4d""","=""5G""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""1546.923""","=""1.08e+09""","=""4.75e-01""",B,"=""16.767603""","=""24.782493""","=""3d5.(4F).4p""","=""5G*""","=""4""","=""3d5.(4F).4d""","=""5H""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1546.9900""","=""1.6e+01""","=""""",D+,"=""3.117226""","=""11.131770""","=""3d6""","=""3G""","=""3""","=""3d5.(a 2G).4s""","=""3G""","=""4""",7,9,E2,"=""u45""","=""""",
"=""1547.4549""","=""1.7e+07""","=""6.e-03""",D,"=""8.764989""","=""16.777125""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(a 2F).4p""","=""3G*""","=""5""",11,11,,"=""T6105""","=""L11223""",
"=""1547.6426""","=""1.69e+09""","=""7.15e-01""",B,"=""14.294177""","=""22.305341""","=""3d5.(4G).4p""","=""5H*""","=""5""","=""3d5.(4G).4d""","=""5I""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1548.239""","=""6.2e+08""","=""2.6e-01""",C+,"=""16.777125""","=""24.785205""","=""3d5.(a 2F).4p""","=""3G*""","=""5""","=""3d5.(4F).4d""","=""5H""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1549.0518""","=""5.9e+01""","=""""",C,"=""3.117226""","=""11.121102""","=""3d6""","=""3G""","=""3""","=""3d5.(a 2G).4s""","=""3G""","=""3""",7,7,E2,"=""u45""","=""""",
"=""1550.197""","=""1.81e+09""","=""7.96e-01""",B,"=""10.271718""","=""18.26968""","=""3d5.(6S).4p""","=""7P*""","=""4""","=""3d5.(6S).4d""","=""7D""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1550.459""","=""1.85e+09""","=""7.71e-01""",B,"=""14.674175""","=""22.670785""","=""3d5.(4G).4p""","=""3H*""","=""6""","=""3d5.(4G).4d""","=""3I""","=""7""",13,15,,"=""u44""","=""L1171""",
"=""1550.867""","=""6.8e+08""","=""2.4e-01""",C+,"=""10.271718""","=""18.26623""","=""3d5.(6S).4p""","=""7P*""","=""4""","=""3d5.(6S).4d""","=""7D""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1551.084""","=""1.01e+09""","=""4.31e-01""",B,"=""16.884808""","=""24.878197""","=""3d5.(4F).4p""","=""5F*""","=""5""","=""3d5.(4F).4d""","=""5G""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1551.1622""","=""1.7e+08""","=""4.9e-02""",D+,"=""14.294177""","=""22.287164""","=""3d5.(4G).4p""","=""5H*""","=""5""","=""3d5.(4G).4d""","=""5G""","=""4""",11,9,,"=""u44""","=""L1171""",
"=""1551.370""","=""1.6e+08""","=""4.5e-02""",D+,"=""10.271718""","=""18.26364""","=""3d5.(6S).4p""","=""7P*""","=""4""","=""3d5.(6S).4d""","=""7D""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""1552.066""","=""1.77e+09""","=""7.36e-01""",B,"=""14.317016""","=""22.305349""","=""3d5.(4G).4p""","=""5H*""","=""6""","=""3d5.(4G).4d""","=""5I""","=""7""",13,15,,"=""u44""","=""L1171""",
"=""1552.067""","=""3.1e+07""","=""1.1e-02""",D,"=""14.317016""","=""22.305341""","=""3d5.(4G).4p""","=""5H*""","=""6""","=""3d5.(4G).4d""","=""5I""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""1552.6832""","=""7.1e+08""","=""3.1e-01""",C+,"=""16.860715""","=""24.845873""","=""3d5.(4F).4p""","=""5F*""","=""4""","=""3d5.(4F).4d""","=""5G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1553.4828""","=""2.3e+01""","=""""",D+,"=""2.516952""","=""10.498000""","=""3d6""","=""3H""","=""5""","=""3d5.(a 2F).4s""","=""3F""","=""3""",11,7,E2,"=""u45""","=""""",
"=""1553.643""","=""3.3e+01""","=""""",C,"=""3.044858""","=""11.025083""","=""3d6""","=""3G""","=""5""","=""3d5.(2H).4s""","=""3H""","=""6""",11,13,E2,"=""u45""","=""""",
"=""1555.841""","=""1.8e+08""","=""5.4e-02""",D+,"=""14.317016""","=""22.285965""","=""3d5.(4G).4p""","=""5H*""","=""6""","=""3d5.(4G).4d""","=""5G""","=""5""",13,11,,"=""u44""","=""L1171""",
"=""1555.849""","=""1.79e+09""","=""7.67e-01""",B,"=""14.699234""","=""22.668143""","=""3d5.(4G).4p""","=""3H*""","=""5""","=""3d5.(4G).4d""","=""3I""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1556.075""","=""1.75e+09""","=""7.33e-01""",B,"=""16.829570""","=""24.797322""","=""3d5.(4F).4p""","=""5G*""","=""6""","=""3d5.(4F).4d""","=""5H""","=""7""",13,15,,"=""u44""","=""L1171""",
"=""1556.503""","=""1.82e+09""","=""7.48e-01""",B,"=""14.337867""","=""22.303427""","=""3d5.(4G).4p""","=""5H*""","=""7""","=""3d5.(4G).4d""","=""5I""","=""8""",15,17,,"=""u44""","=""L1171""",
"=""1556.7718""","=""5.4e+08""","=""1.5e-01""",C,"=""15.553039""","=""23.517225""","=""3d5.(4D).4p""","=""3F*""","=""4""","=""3d5.(4D).5s""","=""3D""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""1556.9063""","=""4.8e+08""","=""1.8e-01""",C,"=""14.251839""","=""22.215336""","=""3d5.(4G).4p""","=""5H*""","=""3""","=""3d5.(4G).4d""","=""5H""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1556.9296""","=""6.8e+08""","=""2.5e-01""",C,"=""14.650432""","=""22.613810""","=""3d5.(4G).4p""","=""3F*""","=""2""","=""3d5.(4G).4d""","=""3F""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""1557.7030""","=""1.4e+07""","=""2.9e-03""",D,"=""10.335224""","=""18.294648""","=""3d5.(4F).4s""","=""5F""","=""2""","=""3d5.(b 2F).4p""","=""3D*""","=""1""",5,3,,"=""T6105""","=""L11223""",
"=""1558.4276""","=""7.3e+01""","=""""",C,"=""6.222143""","=""14.177867""","=""3d6""","=""b 3F""","=""2""","=""3d5.(b 2G).4s""","=""3G""","=""3""",5,7,E2,"=""u45""","=""""",
"=""1559.177""","=""1.8e+01""","=""""",D+,"=""3.044858""","=""10.996761""","=""3d6""","=""3G""","=""5""","=""3d5.(2H).4s""","=""3H""","=""5""",11,11,E2,"=""u45""","=""""",
"=""1559.4695""","=""1.77e+09""","=""7.88e-01""",B,"=""14.715239""","=""22.665648""","=""3d5.(4G).4p""","=""3H*""","=""4""","=""3d5.(4G).4d""","=""3I""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1559.858""","=""3.0e+01""","=""""",D+,"=""2.486052""","=""10.434482""","=""3d6""","=""3H""","=""6""","=""3d5.(a 2F).4s""","=""3F""","=""4""",13,9,E2,"=""u45""","=""""",
"=""1560.4765""","=""3.9e+08""","=""1.4e-01""",C,"=""14.271991""","=""22.217269""","=""3d5.(4G).4p""","=""5H*""","=""4""","=""3d5.(4G).4d""","=""5H""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1560.481""","=""2.3e+08""","=""7.4e-02""",C,"=""14.337867""","=""22.283121""","=""3d5.(4G).4p""","=""5H*""","=""7""","=""3d5.(4G).4d""","=""5G""","=""6""",15,13,,"=""u44""","=""L1171""",
"=""1560.8323""","=""7.7e+08""","=""2.8e-01""",C+,"=""14.673582""","=""22.617049""","=""3d5.(4G).4p""","=""3F*""","=""4""","=""3d5.(4G).4d""","=""3F""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1560.8562""","=""6.e+07""","=""1.7e-02""",D,"=""14.271991""","=""22.215336""","=""3d5.(4G).4p""","=""5H*""","=""4""","=""3d5.(4G).4d""","=""5H""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""1561.1070""","=""2.2e+01""","=""""",D+,"=""6.235798""","=""14.177867""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4s""","=""3G""","=""3""",7,7,E2,"=""u45""","=""""",
"=""1561.1691""","=""1.9e+08""","=""6.9e-02""",D+,"=""15.243146""","=""23.184899""","=""3d5.(4D).4p""","=""5D*""","=""4""","=""3d5.(4D).4d""","=""5D""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1561.1966""","=""1.1e+08""","=""3.9e-02""",D+,"=""15.228939""","=""23.170553""","=""3d5.(4D).4p""","=""5D*""","=""3""","=""3d5.(4D).4d""","=""5D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1561.2973""","=""8.7e+01""","=""""",C,"=""6.233453""","=""14.174554""","=""3d6""","=""b 3F""","=""4""","=""3d5.(b 2G).4s""","=""3G""","=""5""",9,11,E2,"=""u45""","=""""",
"=""1561.3982""","=""6.7e+01""","=""""",C,"=""6.235798""","=""14.176385""","=""3d6""","=""b 3F""","=""3""","=""3d5.(b 2G).4s""","=""3G""","=""4""",7,9,E2,"=""u45""","=""""",
"=""1562.892""","=""6.5e+01""","=""""",C,"=""2.565000""","=""10.498000""","=""3d6""","=""a 3P""","=""1""","=""3d5.(a 2F).4s""","=""3F""","=""3""",3,7,E2,"=""u45""","=""""",
"=""1564.3007""","=""1.0e+08""","=""4.5e-02""",D+,"=""14.294177""","=""22.220031""","=""3d5.(4G).4p""","=""5H*""","=""5""","=""3d5.(4G).4d""","=""5H""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1564.5195""","=""3.9e+08""","=""1.4e-01""",C,"=""14.294177""","=""22.218923""","=""3d5.(4G).4p""","=""5H*""","=""5""","=""3d5.(4G).4d""","=""5H""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""1565.1164""","=""8.e+07""","=""3.1e-02""",D,"=""15.237522""","=""23.159245""","=""3d5.(4P).4p""","=""3D*""","=""2""","=""3d5.(4D).4d""","=""5D""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""1565.2286""","=""2.2e+01""","=""""",D+,"=""2.539410""","=""10.460565""","=""3d6""","=""3H""","=""4""","=""3d5.(a 2F).4s""","=""3F""","=""2""",9,5,E2,"=""u45""","=""""",
"=""1566.8198""","=""1.1e+07""","=""4.2e-03""",D,"=""8.768839""","=""16.681951""","=""3d5.(4G).4s""","=""3G""","=""3""","=""3d5.(a 2F).4p""","=""3G*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""1567.2163""","=""5.e+06""","=""2.5e-03""",D,"=""10.767674""","=""18.678784""","=""3d5.(a 2D).4s""","=""1D""","=""2""","=""3d5.(b 2F).4p""","=""1F*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""1568.5354""","=""1.9e+01""","=""""",D+,"=""3.092305""","=""10.996761""","=""3d6""","=""3G""","=""4""","=""3d5.(2H).4s""","=""3H""","=""5""",9,11,E2,"=""u45""","=""""",
"=""1568.8214""","=""4.8e+08""","=""1.75e-01""",C+,"=""14.317016""","=""22.220031""","=""3d5.(4G).4p""","=""5H*""","=""6""","=""3d5.(4G).4d""","=""5H""","=""6""",13,13,,"=""u44""","=""L1171""",
"=""1569.0414""","=""7.e+07""","=""2.3e-02""",D+,"=""14.317016""","=""22.218923""","=""3d5.(4G).4p""","=""5H*""","=""6""","=""3d5.(4G).4d""","=""5H""","=""5""",13,11,,"=""u44""","=""L1171""",
"=""1569.2931""","=""1.4e+01""","=""""",D+,"=""3.092305""","=""10.992945""","=""3d6""","=""3G""","=""4""","=""3d5.(2H).4s""","=""3H""","=""4""",9,9,E2,"=""u45""","=""""",
"=""1570.302""","=""1.2e+01""","=""""",D+,"=""2.565000""","=""10.460565""","=""3d6""","=""a 3P""","=""1""","=""3d5.(a 2F).4s""","=""3F""","=""2""",3,5,E2,"=""u45""","=""""",
"=""1570.6968""","=""5.e+06""","=""1.5e-03""",D,"=""8.764989""","=""16.658568""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(a 2F).4p""","=""1G*""","=""4""",11,9,,"=""T6105""","=""L11223""",
"=""1571.228""","=""1.0e+08""","=""3.8e-02""",D,"=""16.960270""","=""24.851182""","=""3d5.(a 2F).4p""","=""3F*""","=""2""","=""3d5.(4F).4d""","=""5G""","=""2""",5,5,,"=""u44""","=""L1171""",
"=""1571.5539""","=""5.e+06""","=""1.9e-03""",D,"=""8.769293""","=""16.658568""","=""3d5.(4G).4s""","=""3G""","=""4""","=""3d5.(a 2F).4p""","=""1G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""1572.7959""","=""1.48e+09""","=""6.73e-01""",B,"=""15.553039""","=""23.436083""","=""3d5.(4D).4p""","=""3F*""","=""4""","=""3d5.(4D).4d""","=""3G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1572.848""","=""7.21e+08""","=""2.67e-01""",B,"=""14.337867""","=""22.220651""","=""3d5.(4G).4p""","=""5H*""","=""7""","=""3d5.(4G).4d""","=""5H""","=""7""",15,15,,"=""u44""","=""L1171""",
"=""1572.972""","=""6.e+07""","=""2.0e-02""",D+,"=""14.337867""","=""22.220031""","=""3d5.(4G).4p""","=""5H*""","=""7""","=""3d5.(4G).4d""","=""5H""","=""6""",15,13,,"=""u44""","=""L1171""",
"=""1574.2587""","=""1.6e+01""","=""""",D+,"=""3.117226""","=""10.992945""","=""3d6""","=""3G""","=""3""","=""3d5.(2H).4s""","=""3H""","=""4""",7,9,E2,"=""u45""","=""""",
"=""1575.1177""","=""4.9e+00""","=""""",D+,"=""0.000000""","=""7.871424""","=""3d6""","=""5D""","=""4""","=""3d5.(4G).4s""","=""5G""","=""4""",9,9,E2,"=""u45""","=""""",
"=""1575.6257""","=""2.4e+01""","=""""",D+,"=""0.000000""","=""7.868887""","=""3d6""","=""5D""","=""4""","=""3d5.(4G).4s""","=""5G""","=""5""",9,11,E2,"=""u45""","=""L21556""",
"=""1576.6470""","=""9.1e+01""","=""""",C,"=""0.000000""","=""7.863790""","=""3d6""","=""5D""","=""4""","=""3d5.(4G).4s""","=""5G""","=""6""",9,13,E2,"=""u45""","=""L21556""",
"=""1577.0721""","=""5.2e+08""","=""2.3e-01""",C+,"=""14.421451""","=""22.283121""","=""3d5.(4G).4p""","=""5F*""","=""5""","=""3d5.(4G).4d""","=""5G""","=""6""",11,13,,"=""u44""","=""L1171""",
"=""1577.9372""","=""1.31e+09""","=""6.26e-01""",B,"=""15.577140""","=""23.434500""","=""3d5.(4D).4p""","=""3F*""","=""3""","=""3d5.(4D).4d""","=""3G""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1578.7538""","=""2.0e+08""","=""1.0e-01""",D+,"=""14.434206""","=""22.287501""","=""3d5.(4P).4p""","=""5D*""","=""2""","=""3d5.(4G).4d""","=""5G""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""1580.2117""","=""1.28e+09""","=""6.71e-01""",B,"=""15.581472""","=""23.427522""","=""3d5.(4D).4p""","=""3F*""","=""2""","=""3d5.(4D).4d""","=""3G""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""1580.2147""","=""3.9e+08""","=""1.9e-01""",C,"=""14.441129""","=""22.287164""","=""3d5.(4G).4p""","=""5F*""","=""3""","=""3d5.(4G).4d""","=""5G""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1580.2572""","=""5.2e+08""","=""2.4e-01""",C+,"=""14.440141""","=""22.285965""","=""3d5.(4G).4p""","=""5F*""","=""4""","=""3d5.(4G).4d""","=""5G""","=""5""",9,11,,"=""u44""","=""L1171""",
"=""1580.6993""","=""9.42e+08""","=""3.53e-01""",B,"=""14.421451""","=""22.265081""","=""3d5.(4G).4p""","=""5F*""","=""5""","=""3d5.(4G).4d""","=""5F""","=""5""",11,11,,"=""u44""","=""L1171""",
"=""1581.0729""","=""3.4e+08""","=""1.6e-01""",C,"=""15.343123""","=""23.184899""","=""3d5.(4D).4p""","=""5P*""","=""3""","=""3d5.(4D).4d""","=""5D""","=""4""",7,9,,"=""u44""","=""L1171""",
"=""1582.4287""","=""1.8e+08""","=""5.2e-02""",D+,"=""14.440141""","=""22.275198""","=""3d5.(4G).4p""","=""5F*""","=""4""","=""3d5.(4G).4d""","=""5F""","=""3""",9,7,,"=""u44""","=""L1171""",
"=""1582.6301""","=""3.1e+08""","=""1.6e-01""",D+,"=""15.336492""","=""23.170553""","=""3d5.(4D).4p""","=""5P*""","=""2""","=""3d5.(4D).4d""","=""5D""","=""3""",5,7,,"=""u44""","=""L1171""",
"=""1583.1968""","=""6.6e+08""","=""2.5e-01""",C+,"=""14.440141""","=""22.271397""","=""3d5.(4G).4p""","=""5F*""","=""4""","=""3d5.(4G).4d""","=""5F""","=""4""",9,9,,"=""u44""","=""L1171""",
"=""1583.230""","=""4.4e+01""","=""""",D+,"=""2.62947""","=""10.460565""","=""3d6""","=""a 3P""","=""0""","=""3d5.(a 2F).4s""","=""3F""","=""2""",1,5,E2,"=""u45""","=""""",
"=""1583.360""","=""8.5e+01""","=""""",C,"=""3.763649""","=""11.594098""","=""3d6""","=""1I""","=""6""","=""3d5.(a 2G).4s""","=""1G""","=""4""",13,9,E2,"=""u45""","=""""",
"=""1583.9707""","=""1.4e+08""","=""5.3e-02""",D+,"=""15.343123""","=""23.170553""","=""3d5.(4D).4p""","=""5P*""","=""3""","=""3d5.(4D).4d""","=""5D""","=""3""",7,7,,"=""u44""","=""L1171""",
"=""1585.8280""","=""1.0e+01""","=""""",D+,"=""0.054081""","=""7.872343""","=""3d6""","=""5D""","=""3""","=""3d5.(4G).4s""","=""5G""","=""3""",7,7,E2,"=""u45""","=""""",
"=""1586.0144""","=""3.6e+01""","=""""",D+,"=""0.054081""","=""7.871424""","=""3d6""","=""5D""","=""3""","=""3d5.(4G).4s""","=""5G""","=""4""",7,9,E2,"=""u45""","=""L21556""",
"=""1586.473""","=""2.1e+01""","=""""",D+,"=""3.763649""","=""11.578732""","=""3d6""","=""1I""","=""6""","=""3d5.(b 2F).4s""","=""3F""","=""4""",13,9,E2,"=""u45""","=""""",
"=""1586.5295""","=""6.4e+01""","=""""",C,"=""0.054081""","=""7.868887""","=""3d6""","=""5D""","=""3""","=""3d5.(4G).4s""","=""5G""","=""5""",7,11,E2,"=""u45""","=""L21556""",
"=""1587.132""","=""2.0e+01""","=""""",D+,"=""2.405841""","=""10.217680""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2D).4s""","=""3D""","=""2""",5,5,E2,"=""u45""","=""""",
"=""1587.839""","=""4.7e+01""","=""""",D+,"=""2.405841""","=""10.214200""","=""3d6""","=""a 3P""","=""2""","=""3d5.(a 2D).4s""","=""3D""","=""3""",5,7,E2,"=""u45""","=""""",
"=""1588.0001""","=""2.0e+01""","=""""",D+,"=""2.690431""","=""10.498000""","=""3d6""","=""a 3F""","=""3""","=""3d5.(a 2F).4s""","=""3F""","=""3""",7,7,E2,"=""u45""","=""""",
"=""1588.332""","=""1.9e+01""","=""""",D+,"=""2.565000""","=""10.370938""","=""3d6""","=""a 3P""","=""1""","=""3d5.(4F).4s""","=""5F""","=""1""",3,3,E2,"=""u45""","=""""",
"=""1588.7519""","=""5.e+07""","=""1.3e-02""",D,"=""10.498000""","=""18.301874""","=""3d5.(a 2F).4s""","=""3F""","=""3""","=""3d5.(b 2F).4p""","=""3D*""","=""2""",7,5,,"=""T6105""","=""L11223""",
"=""1591.8046""","=""4.5e+08""","=""2.8e-01""",D+,"=""14.498447""","=""22.287355""","=""3d5.(4G).4p""","=""5F*""","=""1""","=""3d5.(4G).4d""","=""5G""","=""2""",3,5,,"=""u44""","=""L1171""",
