ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""436.8526""","=""1.00e+08""","=""4.0e-03""",C,"=""7.72683""","=""36.108077""","=""3d4""","=""3F1""","=""2""","=""3d3.(2D2).4p""","=""1F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""437.1977""","=""6.9e+08""","=""1.19e-02""",C,"=""7.66893""","=""36.027773""","=""3d4""","=""3P1""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""437.5357""","=""6.6e+08""","=""1.9e-02""",C,"=""7.66893""","=""36.00587""","=""3d4""","=""3P1""","=""2""","=""3d3.(2P).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""438.5146""","=""5.e+07""","=""1.0e-03""",E,"=""7.73219""","=""36.00587""","=""3d4""","=""3F1""","=""3""","=""3d3.(2P).4p""","=""3P*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""438.6171""","=""8.6e+08""","=""8.3e-03""",C,"=""7.80035""","=""36.067425""","=""3d4""","=""3P1""","=""1""","=""3d3.(2D2).4p""","=""3P*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""438.8644""","=""1.19e+08""","=""4.2e-03""",C,"=""7.71653""","=""35.967670""","=""3d4""","=""3F1""","=""4""","=""3d3.(2H).4p""","=""1H*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""439.2229""","=""4.2e+08""","=""9.5e-03""",C,"=""7.71653""","=""35.944612""","=""3d4""","=""3F1""","=""4""","=""3d3.(2D2).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""439.4667""","=""5.e+07""","=""1.4e-03""",E,"=""7.73219""","=""35.944612""","=""3d4""","=""3F1""","=""3""","=""3d3.(2D2).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""439.5744""","=""2.0e+08""","=""9.6e-03""",C,"=""7.80035""","=""36.00587""","=""3d4""","=""3P1""","=""1""","=""3d3.(2P).4p""","=""3P*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""440.2110""","=""1.8e+08""","=""1.60e-02""",C+,"=""7.86305""","=""36.027773""","=""3d4""","=""3P1""","=""0""","=""3d3.(2D2).4p""","=""3P*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""440.3959""","=""7.e+07""","=""2.1e-03""",D,"=""7.72683""","=""35.879730""","=""3d4""","=""3F1""","=""2""","=""3d3.(2D2).4p""","=""3D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""440.4797""","=""5.5e+08""","=""1.13e-02""",C,"=""7.73219""","=""35.879730""","=""3d4""","=""3F1""","=""3""","=""3d3.(2D2).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""441.7968""","=""7.2e+08""","=""1.3e-02""",C,"=""7.72683""","=""35.790455""","=""3d4""","=""3F1""","=""2""","=""3d3.(2D2).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""443.6908""","=""3.1e+07""","=""9.e-04""",E,"=""7.71653""","=""35.660356""","=""3d4""","=""3F1""","=""4""","=""3d3.(2D2).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""444.6986""","=""5.9e+08""","=""1.4e-02""",C,"=""7.71653""","=""35.597033""","=""3d4""","=""3F1""","=""4""","=""3d3.(2P).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""445.3357""","=""1.4e+08""","=""4.1e-03""",C,"=""4.54154""","=""32.382159""","=""3d4""","=""3D""","=""3""","=""3d3.(4F).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""445.3667""","=""1.10e+09""","=""2.0e-02""",C,"=""7.72683""","=""35.565506""","=""3d4""","=""3F1""","=""2""","=""3d3.(4P).4p""","=""3D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""445.4378""","=""9.2e+08""","=""2.0e-02""",C,"=""7.73219""","=""35.566423""","=""3d4""","=""3F1""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""445.5900""","=""1.6e+07""","=""7.e-04""",D,"=""4.55744""","=""32.382159""","=""3d4""","=""3D""","=""2""","=""3d3.(4F).4p""","=""3D*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""446.0440""","=""8.0e+08""","=""1.9e-02""",C,"=""7.71653""","=""35.512932""","=""3d4""","=""3F1""","=""4""","=""3d3.(4P).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""446.2955""","=""1.4e+08""","=""4.2e-03""",C,"=""7.73219""","=""35.512932""","=""3d4""","=""3F1""","=""3""","=""3d3.(4P).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""446.7607""","=""9.4e+07""","=""2.8e-03""",C+,"=""7.72683""","=""35.478647""","=""3d4""","=""3F1""","=""2""","=""3d3.(2D2).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""446.8469""","=""3.0e+08""","=""6.4e-03""",C,"=""7.73219""","=""35.478647""","=""3d4""","=""3F1""","=""3""","=""3d3.(2D2).4p""","=""3F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""447.9563""","=""2.6e+08""","=""6.2e-03""",C,"=""7.71653""","=""35.394271""","=""3d4""","=""3F1""","=""4""","=""3d3.(2P).4p""","=""3D*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""448.2099""","=""1.5e+07""","=""4.6e-04""",D,"=""7.73219""","=""35.394271""","=""3d4""","=""3F1""","=""3""","=""3d3.(2P).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""449.3439""","=""1.3e+08""","=""2.9e-03""",C,"=""7.73219""","=""35.324464""","=""3d4""","=""3F1""","=""3""","=""3d3.(2P).4p""","=""3D*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""450.7915""","=""1.41e+08""","=""4.3e-03""",C+,"=""7.66893""","=""35.172599""","=""3d4""","=""3P1""","=""2""","=""3d3.(2D2).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""451.810""","=""3.1e+09""","=""2.9e-01""",C+,"=""15.01822""","=""42.45989""","=""3d4""","=""1S1""","=""0""","=""3d3.(2D1).4p""","=""1P*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""452.4743""","=""7.4e+07""","=""2.8e-03""",C,"=""8.83763""","=""36.239008""","=""3d4""","=""1G1""","=""4""","=""3d3.(2H).4p""","=""3G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""452.8632""","=""4.5e+07""","=""1.4e-03""",D,"=""4.57814""","=""31.955989""","=""3d4""","=""3D""","=""1""","=""3d3.(4F).4p""","=""3D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""454.3582""","=""8.e+07""","=""1.4e-03""",E,"=""7.66893""","=""34.956696""","=""3d4""","=""3P1""","=""2""","=""3d3.(2P).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""454.6468""","=""1.46e+08""","=""3.5e-03""",C+,"=""8.83763""","=""36.108077""","=""3d4""","=""1G1""","=""4""","=""3d3.(2D2).4p""","=""1F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""456.9997""","=""6.0e+08""","=""2.3e-02""",C,"=""8.83763""","=""35.967670""","=""3d4""","=""1G1""","=""4""","=""3d3.(2H).4p""","=""1H*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""458.1572""","=""3.1e+08""","=""9.7e-03""",C,"=""8.83763""","=""35.899129""","=""3d4""","=""1G1""","=""4""","=""3d3.(2H).4p""","=""1G*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""458.2564""","=""7.e+07""","=""2.3e-03""",D,"=""7.72683""","=""34.782474""","=""3d4""","=""3F1""","=""2""","=""3d3.(2G).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""459.1337""","=""2.9e+07""","=""1.1e-03""",D,"=""7.71653""","=""34.720472""","=""3d4""","=""3F1""","=""4""","=""3d3.(2G).4p""","=""3G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""459.3352""","=""7.1e+08""","=""3.1e-02""",C,"=""11.63375""","=""38.625843""","=""3d4""","=""1D1""","=""2""","=""3d3.(2F).4p""","=""1F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""465.3074""","=""1.1e+08""","=""2.2e-03""",E,"=""7.66893""","=""34.314585""","=""3d4""","=""3P1""","=""2""","=""3d3.(4P).4p""","=""3P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""465.3220""","=""9.6e+07""","=""3.1e-03""",C,"=""7.66893""","=""34.313750""","=""3d4""","=""3P1""","=""2""","=""3d3.(4P).4p""","=""5D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""467.7016""","=""4.3e+08""","=""1.4e-02""",C,"=""11.63375""","=""38.142998""","=""3d4""","=""1D1""","=""2""","=""3d3.(2F).4p""","=""1D*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""468.3402""","=""2.2e+08""","=""7.3e-03""",C,"=""7.66893""","=""34.142037""","=""3d4""","=""3P1""","=""2""","=""3d3.(4P).4p""","=""3P*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""468.7222""","=""1.0e+08""","=""1.0e-02""",D+,"=""7.86305""","=""34.314585""","=""3d4""","=""3P1""","=""0""","=""3d3.(4P).4p""","=""3P*""","=""1""",1,3,,"=""T7423""","=""L3625""",
"=""468.8399""","=""1.0e+08""","=""1.9e-03""",E,"=""7.66893""","=""34.113821""","=""3d4""","=""3P1""","=""2""","=""3d3.(4P).4p""","=""5D*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""470.6768""","=""7.e+07""","=""4.0e-03""",E,"=""7.80035""","=""34.142037""","=""3d4""","=""3P1""","=""1""","=""3d3.(4P).4p""","=""3P*""","=""2""",3,5,,"=""T6653c93""","=""L3625""",
"=""471.1815""","=""4.e+07""","=""1.5e-03""",E,"=""7.80035""","=""34.113821""","=""3d4""","=""3P1""","=""1""","=""3d3.(4P).4p""","=""5D*""","=""1""",3,3,,"=""T6653c93""","=""L3625""",
"=""472.0568""","=""2.0e+08""","=""2.2e-03""",D,"=""7.80035""","=""34.065034""","=""3d4""","=""3P1""","=""1""","=""3d3.(4P).4p""","=""3P*""","=""0""",3,1,,"=""T6653c93""","=""L3625""",
"=""472.6093""","=""6.5e+07""","=""2.7e-03""",C,"=""8.83763""","=""35.071604""","=""3d4""","=""1G1""","=""4""","=""3d3.(2G).4p""","=""1H*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""486.1672""","=""3.2e+08""","=""1.13e-02""",C,"=""7.71653""","=""33.218905""","=""3d4""","=""3F1""","=""4""","=""3d3.(4F).4p""","=""3F*""","=""4""",9,9,,"=""T6653c93""","=""L3625""",
"=""487.7989""","=""2.2e+07""","=""6.e-04""",D,"=""7.71653""","=""33.133599""","=""3d4""","=""3F1""","=""4""","=""3d3.(4F).4p""","=""3F*""","=""3""",9,7,,"=""T6653c93""","=""L3625""",
"=""488.0996""","=""2.7e+08""","=""9.6e-03""",C,"=""7.73219""","=""33.133599""","=""3d4""","=""3F1""","=""3""","=""3d3.(4F).4p""","=""3F*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""489.4958""","=""2.8e+08""","=""1.0e-02""",C,"=""7.72683""","=""33.055790""","=""3d4""","=""3F1""","=""2""","=""3d3.(4F).4p""","=""3F*""","=""2""",5,5,,"=""T6653c93""","=""L3625""",
"=""489.5994""","=""3.0e+07""","=""8.e-04""",D,"=""7.73219""","=""33.055790""","=""3d4""","=""3F1""","=""3""","=""3d3.(4F).4p""","=""3F*""","=""2""",7,5,,"=""T6653c93""","=""L3625""",
"=""492.9149""","=""2.0e+07""","=""9.e-04""",D,"=""7.71653""","=""32.869794""","=""3d4""","=""3F1""","=""4""","=""3d3.(4F).4p""","=""3G*""","=""5""",9,11,,"=""T6653c93""","=""L3625""",
"=""494.7054""","=""1.7e+08""","=""3.7e-03""",D,"=""11.63375""","=""36.695975""","=""3d4""","=""1D1""","=""2""","=""3d3.(2P).4p""","=""1P*""","=""1""",5,3,,"=""T6653c93""","=""L3625""",
"=""529.8325""","=""3.9e+07""","=""2.3e-03""",C,"=""11.63375""","=""35.034386""","=""3d4""","=""1D1""","=""2""","=""3d3.(2G).4p""","=""1F*""","=""3""",5,7,,"=""T6653c93""","=""L3625""",
"=""647.0623""","=""8.e+07""","=""4.e-03""",E,"=""32.154678""","=""51.31577""","=""3d3.(4F).4p""","=""5D*""","=""4""","=""3d3.(4P).5s""","=""5P""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""647.3008""","=""1.2e+08""","=""5.e-03""",E,"=""32.382159""","=""51.53619""","=""3d3.(4F).4p""","=""3D*""","=""3""","=""3d3.(4P).5s""","=""3P""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""648.6444""","=""4.e+07""","=""2.e-03""",E,"=""32.098458""","=""51.21281""","=""3d3.(4F).4p""","=""5D*""","=""1""","=""3d3.(4P).5s""","=""5P""","=""1""",3,3,,"=""T9277""","=""L11803""",
"=""653.7926""","=""4.1e+08""","=""2.1e-02""",D,"=""35.899129""","=""54.86297""","=""3d3.(2H).4p""","=""1G*""","=""4""","=""3d3.(2F).5s""","=""1F""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""659.2919""","=""1.1e+08""","=""7.e-03""",E,"=""32.719270""","=""51.52493""","=""3d3.(4F).4p""","=""3G*""","=""3""","=""3d3.(2G).5s""","=""3G""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""660.7082""","=""1.0e+08""","=""7.e-03""",E,"=""32.785656""","=""51.55101""","=""3d3.(4F).4p""","=""3G*""","=""4""","=""3d3.(2G).5s""","=""3G""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""661.5514""","=""1.1e+08""","=""7.e-03""",E,"=""32.869794""","=""51.61122""","=""3d3.(4F).4p""","=""3G*""","=""5""","=""3d3.(2G).5s""","=""3G""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""672.6502""","=""1.0e+08""","=""5.e-03""",E,"=""36.239008""","=""54.67120""","=""3d3.(2H).4p""","=""3G*""","=""5""","=""3d3.(2F).5s""","=""3F""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""673.1903""","=""1.4e+07""","=""1.2e-03""",E,"=""33.133599""","=""51.55101""","=""3d3.(4F).4p""","=""3F*""","=""3""","=""3d3.(2G).5s""","=""3G""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""679.4577""","=""4.7e+08""","=""3.3e-02""",D,"=""34.272878""","=""52.52040""","=""3d3.(2G).4p""","=""3H*""","=""4""","=""3d3.(2H).5s""","=""3H""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""682.7191""","=""5.e+08""","=""3.6e-02""",D,"=""34.379886""","=""52.54024""","=""3d3.(2G).4p""","=""3H*""","=""5""","=""3d3.(2H).5s""","=""3H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""687.6845""","=""7.e+08""","=""5.e-02""",D,"=""34.548255""","=""52.57748""","=""3d3.(2G).4p""","=""3H*""","=""6""","=""3d3.(2H).5s""","=""3H""","=""6""",13,13,,"=""T9277""","=""L11803""",
"=""693.1776""","=""7.e+07""","=""6.e-03""",E,"=""34.653885""","=""52.54024""","=""3d3.(2G).4p""","=""3G*""","=""4""","=""3d3.(2H).5s""","=""3H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""695.7678""","=""3.e+07""","=""2.1e-03""",E,"=""34.720472""","=""52.54024""","=""3d3.(2G).4p""","=""3G*""","=""5""","=""3d3.(2H).5s""","=""3H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""699.1780""","=""1.0e+08""","=""7.e-03""",E,"=""32.719270""","=""50.45212""","=""3d3.(4F).4p""","=""3G*""","=""3""","=""3d3.(2F).4d""","=""3G""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""701.3067""","=""1.1e+08""","=""6.e-03""",E,"=""34.818723""","=""52.49775""","=""3d3.(2G).4p""","=""3F*""","=""3""","=""3d3.(2D2).5s""","=""3D""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""702.3249""","=""6.e+08""","=""4.3e-02""",D,"=""35.071604""","=""52.72500""","=""3d3.(2G).4p""","=""1H*""","=""5""","=""3d3.(2H).5s""","=""1H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""702.6453""","=""4.e+07""","=""2.e-03""",E,"=""31.881048""","=""49.52639""","=""3d3.(4F).4p""","=""5G*""","=""5""","=""3d3.(4F).5s""","=""3F""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""706.0091""","=""1.0e+08""","=""7.e-03""",E,"=""32.869794""","=""50.43107""","=""3d3.(4F).4p""","=""3G*""","=""5""","=""3d3.(2F).4d""","=""3G""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""706.3748""","=""1.6e+08""","=""1.2e-02""",D,"=""34.968218""","=""52.52040""","=""3d3.(2G).4p""","=""1G*""","=""4""","=""3d3.(2H).5s""","=""3H""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""706.5566""","=""1.9e+07""","=""1.5e-03""",E,"=""33.988522""","=""51.53619""","=""3d3.(4P).4p""","=""5P*""","=""2""","=""3d3.(4P).5s""","=""3P""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""709.7108""","=""1.9e+08""","=""2.0e-02""",D,"=""35.016019""","=""52.48570""","=""3d3.(4P).4p""","=""5S*""","=""2""","=""3d3.(2D2).5s""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""710.3423""","=""8.e+07""","=""8.e-03""",E,"=""32.072245""","=""49.52639""","=""3d3.(4F).4p""","=""5D*""","=""3""","=""3d3.(4F).5s""","=""3F""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""711.6380""","=""6.e+07""","=""8.e-03""",E,"=""34.113821""","=""51.53619""","=""3d3.(4P).4p""","=""5D*""","=""1""","=""3d3.(4P).5s""","=""3P""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""711.8866""","=""2.0e+08""","=""2.1e-02""",D,"=""32.003879""","=""49.42016""","=""3d3.(4F).4p""","=""5D*""","=""2""","=""3d3.(4F).5s""","=""3F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""712.3785""","=""1.2e+07""","=""1.2e-03""",E,"=""31.665487""","=""49.06975""","=""3d3.(4F).4p""","=""5G*""","=""3""","=""3d3.(4F).5s""","=""5F""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""712.7924""","=""2.7e+08""","=""2.1e-02""",D,"=""34.142037""","=""51.53619""","=""3d3.(4P).4p""","=""3P*""","=""2""","=""3d3.(4P).5s""","=""3P""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""712.988""","=""1.2e+07""","=""1.1e-03""",E,"=""31.762020""","=""49.15139""","=""3d3.(4F).4p""","=""5G*""","=""4""","=""3d3.(4F).5s""","=""5F""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""714.9000""","=""4.4e+08""","=""3.4e-02""",D,"=""31.591608""","=""48.93448""","=""3d3.(4F).4p""","=""5G*""","=""2""","=""3d3.(4F).5s""","=""5F""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""715.3100""","=""1.3e+08""","=""8.e-03""",D,"=""34.379886""","=""51.71282""","=""3d3.(2G).4p""","=""3H*""","=""5""","=""3d3.(2G).5s""","=""1G""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""715.5447""","=""7.e+08""","=""7.e-02""",D,"=""33.988522""","=""51.31577""","=""3d3.(4P).4p""","=""5P*""","=""2""","=""3d3.(4P).5s""","=""5P""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""716.0471""","=""4.6e+08""","=""3.5e-02""",D,"=""31.665487""","=""48.980578""","=""3d3.(4F).4p""","=""5G*""","=""3""","=""3d3.(4F).5s""","=""5F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""716.095""","=""9.e+08""","=""1.1e-01""",D,"=""33.927396""","=""51.24132""","=""3d3.(4P).4p""","=""5P*""","=""1""","=""3d3.(4P).5s""","=""5P""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""716.128""","=""2.3e+09""","=""1.1e-01""",D,"=""31.591608""","=""48.90475""","=""3d3.(4F).4p""","=""5G*""","=""2""","=""3d3.(4F).5s""","=""5F""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""716.1294""","=""2.4e+08""","=""2.5e-02""",D,"=""35.172599""","=""52.48570""","=""3d3.(2D2).4p""","=""3P*""","=""2""","=""3d3.(2D2).5s""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""716.3517""","=""2.1e+08""","=""1.6e-02""",D,"=""31.762020""","=""49.06975""","=""3d3.(4F).4p""","=""5G*""","=""4""","=""3d3.(4F).5s""","=""5F""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""716.5037""","=""2.0e+08""","=""1.6e-02""",D,"=""31.762020""","=""49.06608""","=""3d3.(4F).4p""","=""5G*""","=""4""","=""3d3.(2H).4d""","=""3F""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""717.2762""","=""4.1e+08""","=""3.2e-02""",D,"=""33.927396""","=""51.21281""","=""3d3.(4P).4p""","=""5P*""","=""1""","=""3d3.(4P).5s""","=""5P""","=""1""",3,3,,"=""T9277""","=""L11803""",
"=""717.5789""","=""2.9e+08""","=""2.2e-02""",D,"=""34.272878""","=""51.55101""","=""3d3.(2G).4p""","=""3H*""","=""4""","=""3d3.(2G).5s""","=""3G""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""717.902""","=""2.7e+08""","=""2.1e-02""",D,"=""31.881048""","=""49.15139""","=""3d3.(4F).4p""","=""5G*""","=""5""","=""3d3.(4F).5s""","=""5F""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""717.9585""","=""1.8e+09""","=""1.0e-01""",D,"=""31.665487""","=""48.93448""","=""3d3.(4F).4p""","=""5G*""","=""3""","=""3d3.(4F).5s""","=""5F""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""718.6634""","=""1.5e+09""","=""9.e-02""",D,"=""34.272878""","=""51.52493""","=""3d3.(2G).4p""","=""3H*""","=""4""","=""3d3.(2G).5s""","=""3G""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""719.0350""","=""1.0e+08""","=""1.0e-02""",D,"=""35.297100""","=""52.54024""","=""3d3.(2H).4p""","=""3H*""","=""4""","=""3d3.(2H).5s""","=""3H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""719.2080""","=""1.5e+09""","=""1.2e-01""",D,"=""37.479490""","=""54.71848""","=""3d3.(2F).4p""","=""3F*""","=""2""","=""3d3.(2F).5s""","=""3F""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""719.5274""","=""4.0e+08""","=""3.1e-02""",D,"=""34.379886""","=""51.61122""","=""3d3.(2G).4p""","=""3H*""","=""5""","=""3d3.(2G).5s""","=""3G""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""719.5533""","=""1.3e+09""","=""1.0e-01""",D+,"=""35.309521""","=""52.54024""","=""3d3.(2H).4p""","=""3H*""","=""5""","=""3d3.(2H).5s""","=""3H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""719.6326""","=""1.3e+09""","=""1.0e-01""",D,"=""34.086951""","=""51.31577""","=""3d3.(4P).4p""","=""5P*""","=""3""","=""3d3.(4P).5s""","=""5P""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""719.8218""","=""1.2e+09""","=""5.e-02""",D,"=""33.988522""","=""51.21281""","=""3d3.(4P).4p""","=""5P*""","=""2""","=""3d3.(4P).5s""","=""5P""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""719.8632""","=""1.2e+09""","=""9.e-02""",D,"=""35.297100""","=""52.52040""","=""3d3.(2H).4p""","=""3H*""","=""4""","=""3d3.(2H).5s""","=""3H""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""720.0615""","=""1.6e+09""","=""1.0e-01""",D,"=""31.762020""","=""48.980578""","=""3d3.(4F).4p""","=""5G*""","=""4""","=""3d3.(4F).5s""","=""5F""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""720.0971""","=""1.3e+09""","=""1.0e-01""",D+,"=""35.359778""","=""52.57748""","=""3d3.(2H).4p""","=""3H*""","=""6""","=""3d3.(2H).5s""","=""3H""","=""6""",13,13,,"=""T9277""","=""L11803""",
"=""720.661""","=""1.5e+09""","=""1.2e-01""",D,"=""37.489944""","=""54.69417""","=""3d3.(2F).4p""","=""3F*""","=""3""","=""3d3.(2F).5s""","=""3F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""721.3123""","=""1.0e+09""","=""6.e-02""",D,"=""31.881048""","=""49.06975""","=""3d3.(4F).4p""","=""5G*""","=""5""","=""3d3.(4F).5s""","=""5F""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""721.4663""","=""9.e+08""","=""6.e-02""",D,"=""31.881048""","=""49.06608""","=""3d3.(4F).4p""","=""5G*""","=""5""","=""3d3.(2H).4d""","=""3F""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""721.6246""","=""2.3e+08""","=""2.3e-02""",D,"=""37.489944""","=""54.67120""","=""3d3.(2F).4p""","=""3F*""","=""3""","=""3d3.(2F).5s""","=""3F""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""721.9597""","=""1.5e+08""","=""1.2e-02""",E,"=""35.324464""","=""52.49775""","=""3d3.(2P).4p""","=""3D*""","=""2""","=""3d3.(2D2).5s""","=""3D""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""722.0508""","=""1.1e+09""","=""7.e-02""",D,"=""34.379886""","=""51.55101""","=""3d3.(2G).4p""","=""3H*""","=""5""","=""3d3.(2G).5s""","=""3G""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""722.5157""","=""7.e+07""","=""5.e-03""",E,"=""32.366324""","=""49.52639""","=""3d3.(4F).4p""","=""5F*""","=""5""","=""3d3.(4F).5s""","=""3F""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""722.756""","=""7.e+08""","=""4.0e-02""",D,"=""34.086951""","=""51.24132""","=""3d3.(4P).4p""","=""5P*""","=""3""","=""3d3.(4P).5s""","=""5P""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""722.8010""","=""1.8e+09""","=""1.4e-01""",D+,"=""37.517907""","=""54.67120""","=""3d3.(2F).4p""","=""3F*""","=""4""","=""3d3.(2F).5s""","=""3F""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""723.0335""","=""3.e+08""","=""6.e-02""",E,"=""34.065034""","=""51.21281""","=""3d3.(4P).4p""","=""3P*""","=""0""","=""3d3.(4P).5s""","=""5P""","=""1""",1,3,,"=""T9277""","=""L11803""",
"=""723.1831""","=""1.2e+09""","=""1.2e-01""",D,"=""32.382159""","=""49.52639""","=""3d3.(4F).4p""","=""3D*""","=""3""","=""3d3.(4F).5s""","=""3F""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""723.6471""","=""8.e+08""","=""8.e-02""",D,"=""32.286922""","=""49.42016""","=""3d3.(4F).4p""","=""3D*""","=""2""","=""3d3.(4F).5s""","=""3F""","=""3""",5,7,,"=""T9277""","=""L11803""",
